39852846091,680103026,yuka_with_data,Yuka_with_Data,509670,Science & Technology,live,[test] late night zen tetrio for your lurking background,4,2021-08-21T06:08:26Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_yuka_with_data-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', '0739209c-9ef5-4ae0-997c-ccbeb864ca61', '3575df89-da01-4fc1-939c-b5465093ed04', 'cea7bc0c-75a5-4446-8743-6db031b71550', 'a59f1e4e-257b-4bd0-90c7-189c3efbf917', '64d9afa6-139a-48d5-ab4e-51d0a92b22de']",False,2021-08-21 08:07:45.299875
39852693387,96613914,altbionics,AltBionics,509670,Science & Technology,live,Bionics Engineering | Come Control A Bionic Hand (!gestures) ,4,2021-08-21T05:23:24Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_altbionics-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', 'a59f1e4e-257b-4bd0-90c7-189c3efbf917', '6803fe7e-4e3d-4369-a8ae-1dc2afb758f9', 'dff0aca6-52fe-4cc4-a93a-194852b522f0', '2c3b4430-41f2-4004-8e03-7a2cec3937ec']",False,2021-08-21 08:07:45.299875
43350897213,436377811,joeslicklive,JoeSlickLive,509670,Science & Technology,live,"Take a trip around our world with Joe Slick (Live), you never have to leave the farm!",4,2021-08-20T18:38:32Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_joeslicklive-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', 'cea7bc0c-75a5-4446-8743-6db031b71550', 'ffc3eb89-13e8-45cb-907f-4d9eb8f32d43']",False,2021-08-21 08:07:45.299875
43337290877,567385280,zerotoherodev,ZeroToHeroDev,509670,Science & Technology,live,🦄 Radio ZeroToHero — 🎶 listen to awesome beats 🎧 — Get in the Zone — Join the fun 🦄,3,2021-08-19T17:49:58Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_zerotoherodev-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2021-08-21 08:07:45.299875
43018338524,401708279,philberex,PhilBerex,509670,Science & Technology,live,GameDev - Unity - MechaNest #54 | !youtube,3,2021-08-21T05:40:32Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_philberex-{width}x{height}.jpg,"['b97ee881-e15a-455d-9876-657fcba7cfd8', 'f588bd74-e496-4d11-9169-3597f38a5d25', '6ea6bca4-4712-4ab9-a906-e3336a9d8039']",False,2021-08-21 08:07:45.299875
43346820077,701190383,karmascavies,KarmasCavies,509670,Science & Technology,live,A Hedgehog and 2 Guinea Pigs try to take over Twitch.  24/7 Stream.  Music by Pretzel Rocks,3,2021-08-20T09:59:26Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_karmascavies-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', '3dc8f084-d886-4264-b20f-8bd5f90562b5', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580']",False,2021-08-21 08:07:45.299875
43343568797,72025761,thechickychannel,TheChickyChannel,509670,Science & Technology,live,We are back! <3 New HD cameras!! Come hang out with our chickies <3 24/7 backyard chickies!,3,2021-08-20T02:31:58Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_thechickychannel-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', '3dc8f084-d886-4264-b20f-8bd5f90562b5']",False,2021-08-21 08:07:45.299875
43018187868,46433498,weemeetogo,WeeMeeToGo,509670,Science & Technology,live,Character Creation | Educational Space Game | Node React WebGL,3,2021-08-21T04:56:15Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_weemeetogo-{width}x{height}.jpg,"['f588bd74-e496-4d11-9169-3597f38a5d25', 'c23ce252-cf78-4b98-8c11-8769801aaf3a', 'cea7bc0c-75a5-4446-8743-6db031b71550', 'a59f1e4e-257b-4bd0-90c7-189c3efbf917', '02ba4017-ed3b-4b82-ab20-011860784f77', '6ea6bca4-4712-4ab9-a906-e3336a9d8039']",True,2021-08-21 08:07:45.299875
43358139949,635383545,dezdev3d,DezDev3D,509670,Science & Technology,live,Gamedev: Having a go at making elemental orbs,3,2021-08-21T03:35:36Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_dezdev3d-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', 'b97ee881-e15a-455d-9876-657fcba7cfd8', 'f588bd74-e496-4d11-9169-3597f38a5d25']",False,2021-08-21 08:07:45.299875
43008257532,18757260,kittacrafts,KittaCrafts,509670,Science & Technology,live,[18+] Incubating Quail Eggs - Hatching day 3/5,2,2021-08-20T07:30:55Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_kittacrafts-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', '3dc8f084-d886-4264-b20f-8bd5f90562b5']",True,2021-08-21 08:07:45.299875
43359353981,158634453,thanielpin,ThanielPIN,509670,Science & Technology,live,Working on Project Forge,2,2021-08-21T05:19:29Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_thanielpin-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2021-08-21 08:07:45.299875
43337667981,533352636,siouxfallsweather,SiouxFallsWeather,509670,Science & Technology,live,A Weather Channel『ｒｅｔｒｏ』[Sioux Falls] ,2,2021-08-19T18:22:46Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_siouxfallsweather-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', '8b3b089d-aae5-4a00-8d10-b01a28451b08', 'ffc3eb89-13e8-45cb-907f-4d9eb8f32d43', '5464696d-e140-4625-94fd-1d0001e4b1ee', '77017b7b-6b98-4f0d-bd39-3ba96b66ec7a']",False,2021-08-21 08:07:45.299875
